 ;Area;Mean;IntDen;RawIntDen;posIdx;imgIdx;fileTime
1922;323736474.7;22.2;7180610012;31913184;18;87;42228
1923;323736474.7;22.2;7179212284;31906972;18;88;42714
1924;323736474.7;22.2;7179117107;31906549;18;89;43200
1925;323736474.7;22.2;7179737219;31909305;18;90;43688
1926;323736474.7;22.2;7177517775;31899441;18;91;44174
1927;323736474.7;22.2;7180394907;31912228;18;92;44660
1928;323736474.7;22.2;7179798420;31909577;18;93;45142
1929;323736474.7;22.2;7178012110;31901638;18;94;45626
1930;323736474.7;22.2;7177862482;31900973;18;95;46110
1931;323736474.7;22.2;7181225399;31915919;18;96;46600
1932;323736474.7;22.2;7184982299;31932616;18;97;47086
1933;323736474.7;22.2;7179717194;31909216;18;98;47574
1934;323736474.7;22.2;7186938038;31941308;18;99;48054
1935;323736474.7;22.2;7182090766;31919765;18;100;48544
1936;323736474.7;21.8;7055806540;31358513;19;0;34
1937;323736474.7;21.7;7030196528;31244693;19;1;522
1938;323736474.7;21.7;7021149547;31204485;19;2;1008
1939;323736474.7;21.7;7011292100;31160675;19;3;1494
1940;323736474.7;21.6;7005434783;31134643;19;4;1984
1941;323736474.7;21.6;7006805735;31140736;19;5;2474
1942;323736474.7;21.7;7010052550;31155166;19;6;2964
1943;323736474.7;21.7;7010778415;31158392;19;7;3454
1944;323736474.7;21.7;7011350376;31160934;19;8;3944
1945;323736474.7;21.7;7015779140;31180617;19;9;4422
1946;323736474.7;21.7;7022044840;31208464;19;10;4906
1947;323736474.7;21.7;7024550940;31219602;19;11;5388
1948;323736474.7;21.7;7022174218;31209039;19;12;5874
1949;323736474.7;21.7;7033131937;31257739;19;13;6352
1950;323736474.7;21.7;7034662643;31264542;19;14;6838
1951;323736474.7;21.7;7038814426;31282994;19;15;7316
1952;323736474.7;21.8;7043244989;31302685;19;16;7796
1953;323736474.7;21.8;7047362572;31320985;19;17;8286
1954;323736474.7;21.8;7046807260;31318517;19;18;8768
1955;323736474.7;21.8;7056541405;31361779;19;19;9252
1956;323736474.7;21.8;7057813806;31367434;19;20;9742
1957;323736474.7;21.8;7063333841;31391967;19;21;10228
1958;323736474.7;21.8;7068551470;31415156;19;22;10712
1959;323736474.7;21.8;7072503449;31432720;19;23;11198
1960;323736474.7;21.9;7077864182;31456545;19;24;11682
1961;323736474.7;21.9;7080035700;31466196;19;25;12176
1962;323736474.7;21.9;7085009650;31488302;19;26;12658
1963;323736474.7;21.9;7089827221;31509713;19;27;13140
1964;323736474.7;21.9;7094152482;31528936;19;28;13628
1965;323736474.7;21.9;7094903322;31532273;19;29;14112
1966;323736474.7;21.9;7097197918;31542471;19;30;14596
1967;323736474.7;21.9;7102240494;31564882;19;31;15082
1968;323736474.7;22;7108017710;31590558;19;32;15564
1969;323736474.7;21.9;7105245654;31578238;19;33;16050
1970;323736474.7;22;7113614472;31615432;19;34;16534
1971;323736474.7;22;7113514570;31614988;19;35;17016
1972;323736474.7;22;7117539225;31632875;19;36;17498
1973;323736474.7;22;7121893962;31652229;19;37;17988
1974;323736474.7;22;7125969019;31670340;19;38;18474
1975;323736474.7;22;7131495804;31694903;19;39;18956
1976;323736474.7;22;7133550095;31704033;19;40;19440
1977;323736474.7;22;7135244829;31711565;19;41;19924
1978;323736474.7;22;7137565976;31721881;19;42;20404
1979;323736474.7;22;7137623352;31722136;19;43;20888
1980;323736474.7;22.1;7143162963;31746756;19;44;21368
1981;323736474.7;22.1;7143806025;31749614;19;45;21854
1982;323736474.7;22.1;7147389672;31765541;19;46;22338
1983;323736474.7;22.1;7143987604;31750421;19;47;22822
1984;323736474.7;22.1;7152210619;31786967;19;48;23306
1985;323736474.7;22.1;7153050110;31790698;19;49;23792
1986;323736474.7;22.1;7157511950;31810528;19;50;24278
1987;323736474.7;22.1;7161131147;31826613;19;51;24754
1988;323736474.7;22.1;7164535690;31841744;19;52;25240
1989;323736474.7;22.1;7160472334;31823685;19;53;25720
1990;323736474.7;22.1;7164974449;31843694;19;54;26204
1991;323736474.7;22.1;7167651552;31855592;19;55;26690
1992;323736474.7;22.1;7170479859;31868162;19;56;27176
1993;323736474.7;22.2;7171164323;31871204;19;57;27662
1994;323736474.7;22.2;7173708674;31882512;19;58;28150
1995;323736474.7;22.2;7174093881;31884224;19;59;28632
1996;323736474.7;22.2;7177613852;31899868;19;60;29118
1997;323736474.7;22.2;7178118762;31902112;19;61;29598
1998;323736474.7;22.2;7181317876;31916330;19;62;30086
1999;323736474.7;22.2;7180045925;31910677;19;63;30570
2000;323736474.7;22.2;7184014330;31928314;19;64;31056
2001;323736474.7;22.2;7187410548;31943408;19;65;31538
2002;323736474.7;22.2;7190961569;31959190;19;66;32022
2003;323736474.7;22.2;7191941913;31963547;19;67;32508
2004;323736474.7;22.2;7192371447;31965456;19;68;32994
2005;323736474.7;22.2;7193806075;31971832;19;69;33484
2006;323736474.7;22.2;7190868417;31958776;19;70;33968
2007;323736474.7;22.2;7192047215;31964015;19;71;34454
2008;323736474.7;22.2;7198228989;31991489;19;72;34936
2009;323736474.7;22.2;7193538320;31970642;19;73;35426
2010;323736474.7;22.2;7202450748;32010252;19;74;35908
2011;323736474.7;22.3;7203655647;32015607;19;75;36396
2012;323736474.7;22.3;7205324506;32023024;19;76;36882
2013;323736474.7;22.3;7205724789;32024803;19;77;37370
2014;323736474.7;22.3;7205673038;32024573;19;78;37860
2015;323736474.7;22.3;7206040695;32026207;19;79;38344
2016;323736474.7;22.3;7211046145;32048453;19;80;38828
2017;323736474.7;22.3;7206836086;32029742;19;81;39312
2018;323736474.7;22.3;7211044345;32048445;19;82;39800
2019;323736474.7;22.3;7212076441;32053032;19;83;40288
2020;323736474.7;22.3;7212519250;32055000;19;84;40772
2021;323736474.7;22.3;7214319286;32063000;19;85;41258
2022;323736474.7;22.3;7210884592;32047735;19;86;41746
2023;323736474.7;22.3;7217654977;32077825;19;87;42228
2024;323736474.7;22.3;7213871077;32061008;19;88;42716
2025;323736474.7;22.3;7218293090;32080661;19;89;43202
2026;323736474.7;22.3;7220004474;32088267;19;90;43688
2027;323736474.7;22.3;7218688423;32082418;19;91;44176
2028;323736474.7;22.3;7221301850;32094033;19;92;44660
2029;323736474.7;22.3;7220910343;32092293;19;93;45144
2030;323736474.7;22.3;7215903542;32070041;19;94;45628
2031;323736474.7;22.3;7216714459;32073645;19;95;46112
2032;323736474.7;22.3;7221192498;32093547;19;96;46600
2033;323736474.7;22.3;7222405497;32098938;19;97;47088
2034;323736474.7;22.3;7216089846;32070869;19;98;47574
2035;323736474.7;22.3;7222465574;32099205;19;99;48056
2036;323736474.7;22.3;7220418033;32090105;19;100;48546
2037;323736474.7;21.9;7100846591;31558687;20;0;36
2038;323736474.7;21.9;7077159918;31453415;20;1;524
2039;323736474.7;21.8;7066174523;31404592;20;2;1010
2040;323736474.7;21.8;7059718694;31375900;20;3;1496
2041;323736474.7;21.8;7058907102;31372293;20;4;1986
2042;323736474.7;21.8;7063110862;31390976;20;5;2476
2043;323736474.7;21.8;7064682518;31397961;20;6;2966
2044;323736474.7;21.9;7074239134;31440434;20;7;3456
2045;323736474.7;21.9;7079227709;31462605;20;8;3946
2046;323736474.7;21.9;7084055855;31484063;20;9;4424
2047;323736474.7;21.9;7097672903;31544582;20;10;4908
2048;323736474.7;21.9;7099833396;31554184;20;11;5390
2049;323736474.7;22;7107574451;31588588;20;12;5874
2050;323736474.7;22;7119179508;31640165;20;13;6354
2051;323736474.7;22;7120361682;31645419;20;14;6840
2052;323736474.7;22;7132714654;31700320;20;15;7318
2053;323736474.7;22.1;7139745594;31731568;20;16;7798
2054;323736474.7;22.1;7146032445;31759509;20;17;8288
2055;323736474.7;22.1;7148129712;31768830;20;18;8770
2056;323736474.7;22.1;7160255204;31822720;20;19;9254
2057;323736474.7;22.1;7163314366;31836316;20;20;9744
2058;323736474.7;22.2;7170884417;31869960;20;21;10230
2059;323736474.7;22.2;7177393347;31898888;20;22;10714
2060;323736474.7;22.2;7188580346;31948607;20;23;11200
2061;323736474.7;22.2;7197213994;31986978;20;24;11684
2062;323736474.7;22.2;7202051365;32008477;20;25;12178
2063;323736474.7;22.3;7205312806;32022972;20;26;12660
2064;323736474.7;22.3;7215321231;32067453;20;27;13142
2065;323736474.7;22.3;7220597136;32090901;20;28;13628
2066;323736474.7;22.3;7220412633;32090081;20;29;14114
2067;323736474.7;22.3;7228850751;32127583;20;30;14598
2068;323736474.7;22.4;7237166918;32164543;20;31;15082
2069;323736474.7;22.4;7243697898;32193569;20;32;15566
2070;323736474.7;22.4;7242718679;32189217;20;33;16052
2071;323736474.7;22.4;7252324346;32231908;20;34;16534
2072;323736474.7;22.4;7257279620;32253931;20;35;17016
2073;323736474.7;22.4;7262551700;32277362;20;36;17500
2074;323736474.7;22.4;7262516375;32277205;20;37;17990
2075;323736474.7;22.4;7267458823;32299171;20;38;18476
2076;323736474.7;22.5;7278860252;32349843;20;39;18958
2077;323736474.7;22.5;7282879057;32367704;20;40;19442
2078;323736474.7;22.5;7284515965;32374979;20;41;19926
2079;323736474.7;22.5;7290190128;32400197;20;42;20406
2080;323736474.7;22.5;7291504829;32406040;20;43;20890
2081;323736474.7;22.5;7298260590;32436065;20;44;21370
2082;323736474.7;22.5;7299127082;32439916;20;45;21854
2083;323736474.7;22.6;7304034655;32461727;20;46;22340
2084;323736474.7;22.6;7300557885;32446275;20;47;22824
2085;323736474.7;22.6;7311964264;32496969;20;48;23308
2086;323736474.7;22.6;7313229689;32502593;20;49;23794
2087;323736474.7;22.6;7317905507;32523374;20;50;24280
2088;323736474.7;22.6;7325124777;32555459;20;51;24756
2089;323736474.7;22.6;7329072031;32573002;20;52;25242
2090;323736474.7;22.6;7327659228;32566723;20;53;25722
2091;323736474.7;22.6;7329975649;32577018;20;54;26206
2092;323736474.7;22.7;7334101331;32595354;20;55;26692
2093;323736474.7;22.7;7338959629;32616946;20;56;27178
2094;323736474.7;22.7;7335097201;32599780;20;57;27664
2095;323736474.7;22.7;7341291125;32627308;20;58;28152
2096;323736474.7;22.7;7343716674;32638088;20;59;28634
2097;323736474.7;22.7;7349807545;32665158;20;60;29120
2098;323736474.7;22.7;7349498839;32663786;20;61;29600
2099;323736474.7;22.7;7349250659;32662683;20;62;30088
2100;323736474.7;22.7;7355362457;32689846;20;63;30572
2101;323736474.7;22.7;7356145247;32693325;20;64;31058
2102;323736474.7;22.7;7361084321;32715276;20;65;31540
2103;323736474.7;22.8;7365398782;32734451;20;66;32024
2104;323736474.7;22.8;7368477519;32748134;20;67;32508
2105;323736474.7;22.8;7368219439;32746987;20;68;32996
2106;323736474.7;22.8;7370788765;32758406;20;69;33486
2107;323736474.7;22.8;7366837911;32740847;20;70;33970
2108;323736474.7;22.8;7370688188;32757959;20;71;34456
2109;323736474.7;22.8;7370431908;32756820;20;72;34938
2110;323736474.7;22.8;7370245604;32755992;20;73;35428
2111;323736474.7;22.8;7381922888;32807890;20;74;35910
2112;323736474.7;22.8;7381130872;32804370;20;75;36396
2113;323736474.7;22.8;7379303385;32796248;20;76;36886
2114;323736474.7;22.8;7380612912;32802068;20;77;37372
2115;323736474.7;22.8;7386740684;32829302;20;78;37860
2116;323736474.7;22.8;7388272515;32836110;20;79;38346
2117;323736474.7;22.8;7390598386;32846447;20;80;38828
2118;323736474.7;22.8;7391064146;32848517;20;81;39312
2119;323736474.7;22.8;7391718684;32851426;20;82;39802
2120;323736474.7;22.8;7395001049;32866014;20;83;40288
2121;323736474.7;22.8;7392647277;32855553;20;84;40774
2122;323736474.7;22.8;7394458113;32863601;20;85;41260
2123;323736474.7;22.8;7393231164;32858148;20;86;41748
2124;323736474.7;22.8;7393564846;32859631;20;87;42230
2125;323736474.7;22.8;7396743259;32873757;20;88;42718
2126;323736474.7;22.9;7398845926;32883102;20;89;43204
2127;323736474.7;22.9;7400436483;32890171;20;90;43690
2128;323736474.7;22.9;7399297285;32885108;20;91;44178
2129;323736474.7;22.8;7394178883;32862360;20;92;44662
2130;323736474.7;22.9;7400408357;32890046;20;93;45146
2131;323736474.7;22.8;7393539195;32859517;20;94;45630
2132;323736474.7;22.8;7392298970;32854005;20;95;46114
2133;323736474.7;22.9;7400886942;32892173;20;96;46602
2134;323736474.7;22.9;7399829871;32887475;20;97;47090
2135;323736474.7;22.8;7396507004;32872707;20;98;47576
2136;323736474.7;22.8;7395864167;32869850;20;99;48058
2137;323736474.7;22.9;7397848481;32878669;20;100;48548
2138;323736474.7;21.7;7015096701;31177584;21;0;36
2139;323736474.7;21.6;6985408933;31045641;21;1;524
2140;323736474.7;21.5;6972486024;30988207;21;2;1012
2141;323736474.7;21.5;6960130352;30933294;21;3;1498
2142;323736474.7;21.5;6957877832;30923283;21;4;1988
2143;323736474.7;21.5;6959292660;30929571;21;5;2478
2144;323736474.7;21.5;6957221269;30920365;21;6;2968
2145;323736474.7;21.5;6959732544;30931526;21;7;3458
2146;323736474.7;21.5;6965229404;30955956;21;8;3948
2147;323736474.7;21.5;6968434593;30970201;21;9;4426
2148;323736474.7;21.5;6970659663;30980090;21;10;4910
2149;323736474.7;21.6;6977320021;31009691;21;11;5390
2150;323736474.7;21.6;6982255044;31031624;21;12;5876
2151;323736474.7;21.6;6989556440;31064074;21;13;6356
2152;323736474.7;21.6;6991517580;31072790;21;14;6840
2153;323736474.7;21.6;6997256094;31098294;21;15;7320
2154;323736474.7;21.6;7002527950;31121724;21;16;7800
2155;323736474.7;21.6;7003503344;31126059;21;17;8290
2156;323736474.7;21.6;7008745274;31149356;21;18;8772
2157;323736474.7;21.7;7016439753;31183553;21;19;9256
2158;323736474.7;21.7;7018024460;31190596;21;20;9746
2159;323736474.7;21.7;7020918243;31203457;21;21;10232
2160;323736474.7;21.7;7026846436;31229804;21;22;10716
2161;323736474.7;21.7;7034622817;31264365;21;23;11202
2162;323736474.7;21.7;7036862737;31274320;21;24;11686
2163;323736474.7;21.8;7043516795;31303893;21;25;12180
2164;323736474.7;21.8;7047966934;31323671;21;26;12662
2165;323736474.7;21.8;7048954928;31328062;21;27;13144
2166;323736474.7;21.8;7052433498;31343522;21;28;13630
2167;323736474.7;21.8;7057299445;31365148;21;29;14116
2168;323736474.7;21.8;7061439978;31383550;21;30;14600
2169;323736474.7;21.8;7066481204;31405955;21;31;15084
2170;323736474.7;21.8;7071562706;31428539;21;32;15568
2171;323736474.7;21.8;7072121842;31431024;21;33;16054
2172;323736474.7;21.8;7073234264;31435968;21;34;16536
2173;323736474.7;21.9;7079531015;31463953;21;35;17018
2174;323736474.7;21.9;7080503259;31468274;21;36;17502
2175;323736474.7;21.9;7085404757;31490058;21;37;17992
2176;323736474.7;21.9;7088493844;31503787;21;38;18476
2177;323736474.7;21.9;7095178053;31533494;21;39;18960
2178;323736474.7;21.9;7093775825;31527262;21;40;19444
2179;323736474.7;21.9;7099124632;31551034;21;41;19926
2180;323736474.7;21.9;7103193838;31569119;21;42;20408
2181;323736474.7;21.9;7103043760;31568452;21;43;20892
2182;323736474.7;21.9;7104022305;31572801;21;44;21372
2183;323736474.7;21.9;7104229309;31573721;21;45;21856
2184;323736474.7;22;7110465534;31601437;21;46;22342
2185;323736474.7;22;7106129922;31582168;21;47;22826
2186;323736474.7;22;7113738899;31615985;21;48;23310
2187;323736474.7;22;7114590766;31619771;21;49;23796
2188;323736474.7;22;7117201718;31631375;21;50;24280
2189;323736474.7;22;7121961239;31652528;21;51;24758
2190;323736474.7;22;7119354786;31640944;21;52;25244
2191;323736474.7;22;7122641652;31655552;21;53;25724
2192;323736474.7;22;7121593806;31650895;21;54;26208
2193;323736474.7;22;7122983659;31657072;21;55;26694
2194;323736474.7;22;7125906692;31670063;21;56;27180
2195;323736474.7;22;7124704943;31664722;21;57;27664
2196;323736474.7;22;7131070771;31693014;21;58;28154
2197;323736474.7;22;7130808641;31691849;21;59;28636
2198;323736474.7;22;7134893597;31710004;21;60;29120
2199;323736474.7;22;7131184848;31693521;21;61;29602
2200;323736474.7;22;7137325896;31720814;21;62;30088
2201;323736474.7;22;7135252929;31711601;21;63;30574
2202;323736474.7;22.1;7141634282;31739962;21;64;31060
2203;323736474.7;22.1;7142440698;31743546;21;65;31540
2204;323736474.7;22.1;7142674928;31744587;21;66;32026
2205;323736474.7;22.1;7142179468;31742385;21;67;32510
2206;323736474.7;22.1;7148120937;31768791;21;68;32996
2207;323736474.7;22.1;7145220404;31755900;21;69;33488
2208;323736474.7;22.1;7144668918;31753449;21;70;33972
2209;323736474.7;22.1;7143572921;31748578;21;71;34458
2210;323736474.7;22.1;7139669093;31731228;21;72;34940
2211;323736474.7;22.1;7143850576;31749812;21;73;35428
2212;323736474.7;22.1;7149284660;31773963;21;74;35912
2213;323736474.7;22.1;7146264425;31760540;21;75;36398
2214;323736474.7;22.1;7149407737;31774510;21;76;36886
2215;323736474.7;22.1;7146451403;31761371;21;77;37374
2216;323736474.7;22.1;7151084696;31781963;21;78;37862
2217;323736474.7;22.1;7152726104;31789258;21;79;38348
2218;323736474.7;22.1;7154952073;31799151;21;80;38830
2219;323736474.7;22.1;7153807925;31794066;21;81;39314
2220;323736474.7;22.1;7153192763;31791332;21;82;39802
2221;323736474.7;22.1;7154376287;31796592;21;83;40290
2222;323736474.7;22.1;7153539720;31792874;21;84;40776
2223;323736474.7;22.1;7153599121;31793138;21;85;41262
2224;323736474.7;22.1;7153372992;31792133;21;86;41750
2225;323736474.7;22.1;7154035630;31795078;21;87;42232
2226;323736474.7;22.1;7151692208;31784663;21;88;42720
2227;323736474.7;22.1;7155951768;31803594;21;89;43206
2228;323736474.7;22.1;7157746629;31811571;21;90;43692
2229;323736474.7;22.1;7155870767;31803234;21;91;44180
2230;323736474.7;22.1;7151299800;31782919;21;92;44664
2231;323736474.7;22.1;7156757959;31807177;21;93;45148
2232;323736474.7;22.1;7149480414;31774833;21;94;45632
2233;323736474.7;22.1;7149076756;31773039;21;95;46116
2234;323736474.7;22.1;7158480594;31814833;21;96;46604
2235;323736474.7;22.1;7157348146;31809800;21;97;47090
2236;323736474.7;22.1;7155218479;31800335;21;98;47578
2237;323736474.7;22.1;7153174763;31791252;21;99;48060
2238;323736474.7;22.1;7156012745;31803865;21;100;48550
2239;323736474.7;21.8;7049304585;31329616;22;0;38
2240;323736474.7;21.7;7014854371;31176507;22;1;526
2241;323736474.7;21.6;6998934853;31105755;22;2;1014
2242;323736474.7;21.6;6989416488;31063452;22;3;1500
2243;323736474.7;21.6;6985646987;31046699;22;4;1990
2244;323736474.7;21.6;6982927358;31034612;22;5;2480
2245;323736474.7;21.6;6983510570;31037204;22;6;2970
2246;323736474.7;21.6;6985618187;31046571;22;7;3460
2247;323736474.7;21.6;6989880897;31065516;22;8;3950
2248;323736474.7;21.6;6995799640;31091821;22;9;4428
2249;323736474.7;21.6;6997763255;31100548;22;10;4910
2250;323736474.7;21.6;7002424673;31121265;22;11;5392
2251;323736474.7;21.6;7007080241;31141956;22;12;5878
2252;323736474.7;21.7;7013723499;31171481;22;13;6356
2253;323736474.7;21.7;7015928543;31181281;22;14;6842
2254;323736474.7;21.7;7021093971;31204238;22;15;7322
2255;323736474.7;21.7;7021490654;31206001;22;16;7802
2256;323736474.7;21.7;7028342941;31236455;22;17;8292
2257;323736474.7;21.7;7032399547;31254484;22;18;8774
2258;323736474.7;21.7;7035833791;31269747;22;19;9258
2259;323736474.7;21.8;7042301995;31298494;22;20;9748
2260;323736474.7;21.8;7045565911;31313000;22;21;10234
2261;323736474.7;21.8;7048107336;31324295;22;22;10718
2262;323736474.7;21.8;7057039115;31363991;22;23;11204
2263;323736474.7;21.8;7058937028;31372426;22;24;11688
2264;323736474.7;21.8;7065939618;31403548;22;25;12182
2265;323736474.7;21.8;7069943123;31421341;22;26;12662
2266;323736474.7;21.8;7069273060;31418363;22;27;13146
2267;323736474.7;21.8;7072428523;31432387;22;28;13632
2268;323736474.7;21.9;7079943223;31465785;22;29;14116
2269;323736474.7;21.9;7083472869;31481472;22;30;14602
2270;323736474.7;21.9;7088432643;31503515;22;31;15086
2271;323736474.7;21.9;7094217734;31529226;22;32;15570
2272;323736474.7;21.9;7093683348;31526851;22;33;16056
2273;323736474.7;21.9;7096897087;31541134;22;34;16538
2274;323736474.7;21.9;7101461079;31561418;22;35;17020
2275;323736474.7;21.9;7099450663;31552483;22;36;17504
2276;323736474.7;21.9;7105770815;31580572;22;37;17992
2277;323736474.7;22;7107480399;31588170;22;38;18478
2278;323736474.7;22;7111912313;31607867;22;39;18962
2279;323736474.7;22;7115690363;31624658;22;40;19446
2280;323736474.7;22;7119652017;31642265;22;41;19928
2281;323736474.7;22;7118737149;31638199;22;42;20410
2282;323736474.7;22;7122617577;31655445;22;43;20894
2283;323736474.7;22;7123834401;31660853;22;44;21374
2284;323736474.7;22;7127272695;31676134;22;45;21858
2285;323736474.7;22;7130594436;31690897;22;46;22342
2286;323736474.7;22;7131883937;31696628;22;47;22828
2287;323736474.7;22;7133266140;31702771;22;48;23312
2288;323736474.7;22.1;7139052355;31728487;22;49;23798
2289;323736474.7;22;7137311946;31720752;22;50;24282
2290;323736474.7;22.1;7144739794;31753764;22;51;24760
2291;323736474.7;22.1;7141711234;31740304;22;52;25244
2292;323736474.7;22.1;7148440668;31770212;22;53;25726
2293;323736474.7;22.1;7147229469;31764829;22;54;26210
2294;323736474.7;22.1;7148699198;31771361;22;55;26694
2295;323736474.7;22.1;7148916553;31772327;22;56;27182
2296;323736474.7;22.1;7151142747;31782221;22;57;27666
2297;323736474.7;22.1;7154297310;31796241;22;58;28156
2298;323736474.7;22.1;7152501324;31788259;22;59;28638
2299;323736474.7;22.1;7154668568;31797891;22;60;29122
2300;323736474.7;22.1;7159024655;31817251;22;61;29604
2301;323736474.7;22.1;7161290450;31827321;22;62;30090
2302;323736474.7;22.1;7162383072;31832177;22;63;30576
2303;323736474.7;22.1;7164769020;31842781;22;64;31060
2304;323736474.7;22.1;7164718844;31842558;22;65;31542
2305;323736474.7;22.1;7167776205;31856146;22;66;32028
2306;323736474.7;22.1;7169595141;31864230;22;67;32512
2307;323736474.7;22.2;7171529730;31872828;22;68;32998
2308;323736474.7;22.2;7171003669;31870490;22;69;33488
2309;323736474.7;22.2;7171357826;31872064;22;70;33974
2310;323736474.7;22.2;7172078741;31875268;22;71;34458
2311;323736474.7;22.2;7170973744;31870357;22;72;34942
2312;323736474.7;22.2;7172835881;31878633;22;73;35430
2313;323736474.7;22.2;7177775180;31900585;22;74;35914
2314;323736474.7;22.2;7177283320;31898399;22;75;36400
2315;323736474.7;22.2;7172527175;31877261;22;76;36888
2316;323736474.7;22.2;7176019020;31892780;22;77;37376
2317;323736474.7;22.2;7174096131;31884234;22;78;37864
2318;323736474.7;22.2;7179489714;31908205;22;79;38350
2319;323736474.7;22.2;7176692908;31895775;22;80;38832
2320;323736474.7;22.2;7179697168;31909127;22;81;39316
2321;323736474.7;22.2;7177005889;31897166;22;82;39804
2322;323736474.7;22.2;7178487094;31903749;22;83;40292
2323;323736474.7;22.2;7176620232;31895452;22;84;40778
2324;323736474.7;22.2;7183157287;31924505;22;85;41264
2325;323736474.7;22.2;7181499229;31917136;22;86;41752
2326;323736474.7;22.2;7182701428;31922479;22;87;42234
2327;323736474.7;22.2;7182536725;31921747;22;88;42722
2328;323736474.7;22.2;7183191038;31924655;22;89;43206
2329;323736474.7;22.2;7186824636;31940804;22;90;43694
2330;323736474.7;22.2;7183918478;31927888;22;91;44180
2331;323736474.7;22.2;7176453278;31894710;22;92;44666
2332;323736474.7;22.2;7181381552;31916613;22;93;45150
2333;323736474.7;22.2;7177290070;31898429;22;94;45634
2334;323736474.7;22.2;7174674168;31886803;22;95;46118
2335;323736474.7;22.2;7180759415;31913848;22;96;46606
2336;323736474.7;22.2;7180058300;31910732;22;97;47092
2337;323736474.7;22.2;7177936733;31901303;22;98;47580
2338;323736474.7;22.2;7176552280;31895150;22;99;48062
2339;323736474.7;22.2;7177237419;31898195;22;100;48552
2340;323736474.7;21.6;6993646122;31082250;23;0;40
2341;323736474.7;21.5;6964280110;30951737;23;1;528
2342;323736474.7;21.5;6952272070;30898369;23;2;1016
2343;323736474.7;21.4;6942955758;30856964;23;3;1502
2344;323736474.7;21.5;6944567241;30864126;23;4;1992
2345;323736474.7;21.4;6937372047;30832148;23;5;2482
2346;323736474.7;21.4;6936519730;30828360;23;6;2972
2347;323736474.7;21.4;6938281515;30836190;23;7;3462
2348;323736474.7;21.4;6944066381;30861900;23;8;3950
2349;323736474.7;21.5;6946396527;30872256;23;9;4428
2350;323736474.7;21.5;6946937888;30874662;23;10;4912
2351;323736474.7;21.5;6954160983;30906764;23;11;5394
2352;323736474.7;21.5;6952010615;30897207;23;12;5880
2353;323736474.7;21.5;6961887187;30941102;23;13;6358
2354;323736474.7;21.5;6963533545;30948419;23;14;6844
2355;323736474.7;21.5;6967880407;30967738;23;15;7324
2356;323736474.7;21.5;6966906362;30963409;23;16;7804
2357;323736474.7;21.6;6976534755;31006201;23;17;8294
2358;323736474.7;21.6;6977905707;31012294;23;18;8774
2359;323736474.7;21.6;6979002379;31017168;23;19;9260
2360;323736474.7;21.6;6981817186;31029678;23;20;9750
2361;323736474.7;21.6;6988809426;31060754;23;21;10234
2362;323736474.7;21.6;6992890557;31078892;23;22;10720
2363;323736474.7;21.6;6994425088;31085712;23;23;11206
2364;323736474.7;21.6;6998413968;31103440;23;24;11690
2365;323736474.7;21.6;7001734359;31118197;23;25;12184
2366;323736474.7;21.7;7010946043;31159137;23;26;12664
2367;323736474.7;21.6;7007881932;31145519;23;27;13148
2368;323736474.7;21.7;7010788990;31158439;23;28;13634
2369;323736474.7;21.7;7015316306;31178560;23;29;14118
2370;323736474.7;21.7;7021881037;31207736;23;30;14604
2371;323736474.7;21.7;7023220714;31213690;23;31;15088
2372;323736474.7;21.7;7031488504;31250435;23;32;15572
2373;323736474.7;21.7;7032245419;31253799;23;33;16058
2374;323736474.7;21.7;7030880992;31247735;23;34;16540
2375;323736474.7;21.7;7035723539;31269257;23;35;17022
2376;323736474.7;21.7;7037172793;31275698;23;36;17506
2377;323736474.7;21.7;7040923618;31292368;23;37;17994
2378;323736474.7;21.8;7043477644;31303719;23;38;18480
2379;323736474.7;21.8;7047528400;31321722;23;39;18964
2380;323736474.7;21.8;7049008705;31328301;23;40;19448
2381;323736474.7;21.8;7052606301;31344290;23;41;19930
2382;323736474.7;21.8;7053545695;31348465;23;42;20412
2383;323736474.7;21.8;7060170503;31377908;23;43;20894
2384;323736474.7;21.8;7057713004;31366986;23;44;21376
2385;323736474.7;21.8;7058996879;31372692;23;45;21860
2386;323736474.7;21.8;7062936933;31390203;23;46;22344
2387;323736474.7;21.8;7067230244;31409284;23;47;22830
2388;323736474.7;21.8;7066108372;31404298;23;48;23314
2389;323736474.7;21.8;7068413993;31414545;23;49;23800
2390;323736474.7;21.8;7069170683;31417908;23;50;24284
2391;323736474.7;21.9;7078965804;31461441;23;51;24762
2392;323736474.7;21.9;7074485964;31441531;23;52;25246
2393;323736474.7;21.9;7077154967;31453393;23;53;25728
2394;323736474.7;21.9;7077561326;31455199;23;54;26212
2395;323736474.7;21.9;7078732249;31460403;23;55;26696
2396;323736474.7;21.9;7081959039;31474744;23;56;27184
2397;323736474.7;21.9;7081888162;31474429;23;57;27668
2398;323736474.7;21.9;7088976254;31505931;23;58;28156
2399;323736474.7;21.9;7085174803;31489036;23;59;28640
2400;323736474.7;21.9;7088549645;31504035;23;60;29124
2401;323736474.7;21.9;7094299635;31529590;23;61;29604
2402;323736474.7;21.9;7094720619;31531461;23;62;30092
2403;323736474.7;21.9;7097201743;31542488;23;63;30578
2404;323736474.7;21.9;7096211949;31538089;23;64;31062
2405;323736474.7;21.9;7096977414;31541491;23;65;31544
